Inv No,Customer,Del,Inv Value,Nom Code,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,Nov-18,Dec-18,Jan-19,Feb-19,Mar-19,Apr-19,May-19
01/02/18-30/04/18,0.0,0.0,1740.5,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.02,613.13,593.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/03/18-31/03/18,0.0,0.0,80.0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/10/17-30/09/18,0.0,0.0,0.0,1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/11/17-31/01/18,0.0,0.0,440.0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.22,149.89,149.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/11/17-31/10/18,0.0,0.0,877.0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.87,74.69,74.69,67.46,74.69,72.28,74.69,72.28,74.69,74.69,72.28,74.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/12/17-28/02/18,0.0,0.0,450.0,2100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.6900000000005,156.73999999999978,141.5699999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/10/17-01/11/17,0.0,0.0,484.58,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.43,16.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/03/18-02/03/19,0.0,0.0,2400.0,700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.62,197.8,204.4,197.8,204.4,204.4,197.8,204.4,197.8,204.4,204.4,184.62,13.19,0.0,0.0
10007090,0.0,0.0,9518.0,700,782.3,808.38,808.38,782.3,808.38,782.3,808.38,808.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007091,0.0,0.0,6524.0,700,536.22,554.09,554.09,536.22,554.09,536.22,554.09,554.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007092,0.0,0.0,6200.0,700,509.59,526.58,526.58,509.59,526.58,509.59,526.58,526.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007799,0.0,0.0,61210.0,700,0.0,5044.78,5212.94,5044.78,5212.94,5044.78,5212.94,5212.94,4708.46,5212.94,5044.78,5212.94,5044.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007800,0.0,0.0,21725.0,700,0.0,1790.52,1850.21,1790.52,1850.21,1790.52,1850.21,1850.21,1671.15,1850.21,1790.52,1850.21,1790.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007801,0.0,0.0,9000.0,700,0.0,633.8,654.93,633.8,654.93,633.8,654.93,654.93,591.55,654.93,633.8,654.93,633.8,654.93,654.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007802,0.0,0.0,9275.0,700,0.0,764.42,789.9,764.42,789.9,764.42,789.9,789.9,713.46,789.9,764.42,789.9,764.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007803,0.0,0.0,5161.17,700,0.0,624.77,421.04,407.46,421.04,407.46,421.04,421.04,380.3,421.04,407.46,421.04,407.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007817,0.0,0.0,480.0,700,0.0,39.56,40.88,39.56,40.88,39.56,40.88,40.88,36.92,40.88,39.56,40.88,39.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007819,0.0,0.0,602.29,700,0.0,49.64,51.29,49.64,51.29,49.64,51.29,51.29,46.33,51.29,49.64,51.29,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007821,0.0,0.0,9250.0,700,0.0,762.36,787.77,762.36,787.77,762.36,787.77,787.77,711.54,787.77,762.36,787.77,762.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007886,0.0,0.0,4.99,700,0.0,0.41,0.42,0.41,0.42,0.41,0.42,0.42,0.38,0.42,0.41,0.42,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007898,0.0,0.0,651.0,700,0.0,53.65,55.44,53.65,55.44,53.65,55.44,55.44,50.08,55.44,53.65,55.44,53.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007910,0.0,0.0,415.0,700,0.0,34.2,35.34,34.2,35.34,34.2,35.34,35.34,31.92,35.34,34.2,35.34,34.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007973,0.0,0.0,1680.5,700,0.0,0.0,138.5,138.5,143.12,138.5,143.12,143.12,129.27,143.12,138.5,143.12,138.5,143.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007980,0.0,0.0,380.0,700,0.0,0.0,31.32,31.32,32.36,31.32,32.36,32.36,29.23,32.36,31.32,32.36,31.32,32.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007985,0.0,0.0,5825.0,700,0.0,0.0,480.08,480.08,496.09,480.08,496.09,496.09,448.08,496.09,480.08,496.09,480.08,496.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007986,0.0,0.0,14300.0,700,0.0,0.0,1178.57,1178.57,1217.86,1178.57,1217.86,1217.86,1100.0,1217.86,1178.57,1217.86,1178.57,1217.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007987,0.0,0.0,22500.0,700,0.0,0.0,1854.4,1854.4,1916.21,1854.4,1916.21,1916.21,1730.77,1916.21,1854.4,1916.21,1854.4,1916.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007988,0.0,0.0,32350.0,700,0.0,0.0,2666.21,2666.21,2755.08,2666.21,2755.08,2755.08,2488.46,2755.08,2666.21,2755.08,2666.21,2755.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10007990,0.0,0.0,4788.0,700,0.0,0.0,394.62,394.62,407.77,394.62,407.77,407.77,368.31,407.77,394.62,407.77,394.62,407.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008011,0.0,0.0,960.0,700,0.0,0.0,79.12,79.12,81.76,79.12,81.76,81.76,73.85,81.76,79.12,81.76,79.12,81.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008012,0.0,0.0,8294.6,700,0.0,0.0,706.41,683.62,706.41,683.62,706.41,706.41,638.05,706.41,683.62,706.41,683.62,683.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008035,0.0,0.0,19372.0,1400,0.0,0.0,1596.6,1596.6,1649.81,1596.6,1649.81,1649.81,1490.16,1649.81,1596.6,1649.81,1596.6,1649.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008036,0.0,0.0,12350.0,700,0.0,0.0,1017.86,1017.86,1051.79,1017.86,1051.79,1051.79,950.0,1051.79,1017.86,1051.79,1017.86,1051.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008039,0.0,0.0,5382.0,1400,0.0,0.0,443.57,443.57,458.35,443.57,458.35,458.35,414.0,458.35,443.57,458.35,443.57,458.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008060,0.0,0.0,747.0,700,0.0,0.0,61.57,61.57,63.62,61.57,63.62,63.62,57.46,63.62,61.57,63.62,61.57,63.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008063,0.0,0.0,7684.43,700,0.0,0.0,803.47,618.05,638.65,618.05,638.65,638.65,576.85,638.65,618.05,638.65,618.05,638.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008064,0.0,0.0,6427.25,700,0.0,0.0,577.93,525.39,542.9,525.39,542.9,542.9,490.36,542.9,525.39,542.9,525.39,542.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008071,0.0,0.0,2655.73,700,0.0,0.0,218.88,218.88,226.17,218.88,226.17,226.17,204.29,226.17,218.88,226.17,218.88,226.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008108,0.0,0.0,10000.0,700,0.0,0.0,0.0,796.7,851.65,824.18,851.65,851.65,769.23,851.65,824.18,851.65,824.18,851.65,851.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008109,0.0,0.0,10000.0,700,0.0,0.0,0.0,796.7,851.65,824.18,851.65,851.65,769.23,851.65,824.18,851.65,824.18,851.65,851.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008110,0.0,0.0,6575.0,700,0.0,0.0,0.0,523.83,559.96,541.9,559.96,559.96,505.77,559.96,541.9,559.96,541.9,559.96,559.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008111,0.0,0.0,5950.0,700,0.0,0.0,0.0,474.04,506.73,490.38,506.73,506.73,457.69,506.73,490.38,506.73,490.38,506.73,506.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008113,0.0,0.0,6500.0,700,0.0,0.0,0.0,517.86,553.57,535.71,553.57,553.57,500.0,553.57,535.71,553.57,535.71,553.57,553.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008114,0.0,0.0,5519.0,700,0.0,0.0,0.0,439.7,470.02,454.86,470.02,470.02,424.54,470.02,454.86,470.02,454.86,470.02,470.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008123,0.0,0.0,895.6,700,0.0,0.0,0.0,71.35,76.27,73.81,76.27,76.27,68.89,76.27,73.81,76.27,73.81,76.27,76.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008131,0.0,0.0,6238.95,700,0.0,0.0,0.0,497.06,531.34,514.2,531.34,531.34,479.92,531.34,514.2,531.34,514.2,531.34,531.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008132,0.0,0.0,549.47,700,0.0,0.0,0.0,43.78,46.8,45.29,46.8,46.8,42.27,46.8,45.29,46.8,45.29,46.8,46.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008138,0.0,0.0,11679.1,700,0.0,0.0,0.0,930.48,994.65,962.56,994.65,994.65,898.39,994.65,962.56,994.65,962.56,994.65,994.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008192,0.0,0.0,782.71,700,0.0,0.0,0.0,62.36,66.66,64.51,66.66,66.66,60.21,66.66,64.51,66.66,64.51,66.66,66.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008214,0.0,0.0,5665.44,700,0.0,0.0,0.0,465.65,481.17,465.65,481.17,481.17,434.61,481.17,465.65,481.17,465.65,481.17,481.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008216,0.0,0.0,616.28,700,0.0,0.0,0.0,198.58,212.27,205.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008255,0.0,0.0,46100.0,700,0.0,0.0,0.0,0.0,3799.45,3799.45,3926.1,3926.1,3546.15,3926.1,3799.45,3926.1,3799.45,3926.1,3926.1,3799.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008256,0.0,0.0,19400.0,700,0.0,0.0,0.0,0.0,1598.9,1598.9,1652.2,1652.2,1492.31,1652.2,1598.9,1652.2,1598.9,1652.2,1652.2,1598.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008257,0.0,0.0,14000.0,700,0.0,0.0,0.0,0.0,1153.85,1153.85,1192.31,1192.31,1076.92,1192.31,1153.85,1192.31,1153.85,1192.31,1192.31,1153.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008258,0.0,0.0,8640.0,700,0.0,0.0,0.0,0.0,712.09,712.09,735.82,735.82,664.62,735.82,712.09,735.82,712.09,735.82,735.82,712.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008259,0.0,0.0,7850.0,700,0.0,0.0,0.0,0.0,646.98,646.98,668.54,668.54,603.85,668.54,646.98,668.54,646.98,668.54,668.54,646.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008260,0.0,0.0,6452.5,700,0.0,0.0,0.0,0.0,531.8,531.8,549.53,549.53,496.35,549.53,531.8,549.53,531.8,549.53,549.53,531.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008270,0.0,0.0,600.0,700,0.0,0.0,0.0,0.0,49.45,49.45,51.1,51.1,46.15,51.1,49.45,51.1,49.45,51.1,51.1,49.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008271,0.0,0.0,650.0,700,0.0,0.0,0.0,0.0,53.57,53.57,55.36,55.36,50.0,55.36,53.57,55.36,53.57,55.36,55.36,53.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008276,0.0,0.0,6347.73,700,0.0,0.0,0.0,202.05,521.96,505.12,521.96,521.96,471.45,521.96,505.12,521.96,505.12,521.96,521.96,505.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008277,0.0,0.0,6375.0,700,0.0,0.0,0.0,0.0,525.41,525.41,542.93,542.93,490.38,542.93,525.41,542.93,525.41,542.93,542.93,525.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008297,0.0,0.0,11600.0,700,0.0,0.0,0.0,0.0,956.04,956.04,987.91,987.91,892.31,987.91,956.04,987.91,956.04,987.91,987.91,956.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008346,0.0,0.0,11750.0,700,0.0,0.0,0.0,0.0,968.41,968.41,1000.69,1000.69,903.85,1000.69,968.41,1000.69,968.41,1000.69,1000.69,968.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008359,0.0,0.0,1056.0,700,0.0,0.0,0.0,0.0,87.03,87.03,89.93,89.93,81.23,89.93,87.03,89.93,87.03,89.93,89.93,87.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008374,0.0,0.0,6800.0,700,0.0,0.0,0.0,0.0,560.44,560.44,579.12,579.12,523.08,579.12,560.44,579.12,560.44,579.12,579.12,560.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008377,0.0,0.0,7261.75,700,0.0,0.0,0.0,0.0,598.5,598.5,618.45,618.45,558.6,618.45,598.5,618.45,598.5,618.45,618.45,598.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008413,0.0,0.0,7261.75,700,0.0,0.0,0.0,0.0,978.27,564.38,583.2,583.2,526.76,583.2,564.38,583.2,564.38,583.2,583.2,564.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008415,0.0,0.0,14475.0,700,0.0,0.0,0.0,0.0,0.0,1153.23,1232.76,1232.76,1113.46,1232.76,1192.99,1232.76,1192.99,1232.76,1232.76,1192.99,1232.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008416,0.0,0.0,13905.74,700,0.0,0.0,0.0,0.0,688.04,1086.39,1122.6,1122.6,1013.96,1122.6,1086.39,1122.6,1086.39,1122.6,1122.6,1086.39,1122.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008417,0.0,0.0,7939.0,700,0.0,0.0,0.0,0.0,0.0,632.5,676.12,676.12,610.69,676.12,654.31,676.12,654.31,676.12,676.12,654.31,676.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008418,0.0,0.0,5800.0,700,0.0,0.0,0.0,0.0,0.0,462.09,493.96,493.96,446.15,493.96,478.02,493.96,478.02,493.96,493.96,478.02,493.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008419,0.0,0.0,5250.0,700,0.0,0.0,0.0,0.0,0.0,418.27,447.12,447.12,403.85,447.12,432.69,447.12,432.69,447.12,447.12,432.69,447.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008429,0.0,0.0,7665.16,1400,0.0,0.0,0.0,0.0,175.11,1037.83,1088.61,1088.61,438.46,485.44,469.78,485.44,469.78,485.44,485.44,469.78,485.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008433,0.0,0.0,798.89,700,0.0,0.0,0.0,0.0,35.55,62.74,64.83,64.83,58.56,64.83,62.74,64.83,62.74,64.83,64.83,62.74,64.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008570,0.0,0.0,7000.0,700,0.0,0.0,0.0,557.69,596.15,576.92,596.15,596.15,538.46,596.15,576.92,596.15,576.92,596.15,596.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008594,0.0,0.0,450.0,700,0.0,0.0,0.0,0.0,0.0,0.0,37.09,38.32,34.62,38.32,37.09,38.32,37.09,38.32,38.32,37.09,38.32,37.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008605,0.0,0.0,7602.46,700,0.0,0.0,0.0,0.0,0.0,82.41,638.69,638.69,576.88,638.69,618.09,638.69,618.09,638.69,638.69,618.09,638.69,618.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008633,0.0,0.0,10945.0,700,0.0,0.0,0.0,0.0,0.0,0.0,902.06,932.13,841.92,932.13,902.06,932.13,902.06,932.13,932.13,902.06,932.13,902.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008634,0.0,0.0,480.0,700,0.0,0.0,0.0,0.0,0.0,0.0,39.56,40.88,36.92,40.88,39.56,40.88,39.56,40.88,40.88,39.56,40.88,39.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008635,0.0,0.0,550.6,700,0.0,0.0,0.0,0.0,0.0,0.0,45.38,46.89,42.35,46.89,45.38,46.89,45.38,46.89,46.89,45.38,46.89,45.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008643,0.0,0.0,6375.0,700,0.0,0.0,0.0,0.0,0.0,0.0,525.41,542.93,490.38,542.93,525.41,542.93,525.41,542.93,542.93,525.41,542.93,525.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008655,0.0,0.0,17611.0,700,0.0,0.0,0.0,0.0,0.0,0.0,1451.46,1499.84,1354.69,1499.84,1451.46,1499.84,1451.46,1499.84,1499.84,1451.46,1499.84,1451.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
